fs_541_3,541.00,2197.00,4.06,7.00,0.43,21.64,30.00,0.45,0.47,0.33,25.00
fs_541_4,541.00,2197.00,4.06,7.00,0.43,21.64,30.00,0.45,0.47,0.33,25.00
fs_680_1,680.00,2100.00,3.09,6.00,0.37,15.11,17.00,0.27,0.34,0.42,45.00
fs_680_2,680.00,2100.00,3.09,6.00,0.37,15.11,17.00,0.27,0.34,0.42,45.00
fs_680_3,680.00,2100.00,3.09,6.00,0.37,15.11,17.00,0.27,0.34,0.42,45.00
fs_760_1,760.00,3378.00,4.44,10.00,0.48,23.75,49.00,0.46,0.56,0.29,32.00
fs_760_2,760.00,3378.00,4.44,10.00,0.48,23.75,49.00,0.46,0.56,0.29,32.00
fs_760_3,760.00,3378.00,4.44,10.00,0.48,23.75,49.00,0.46,0.56,0.29,32.00
fullb,199187.00,5953632.00,29.89,108.00,0.48,148.43,617.00,0.99,0.96,0.31,1342.00
fv1,9604.00,47434.00,4.94,5.00,0.08,32.89,49.00,0.49,0.99,0.19,292.00
fv2,9801.00,48413.00,4.94,5.00,0.08,33.22,50.00,0.49,0.99,0.19,295.00
fv3,9801.00,48413.00,4.94,5.00,0.08,33.22,50.00,0.49,0.99,0.19,295.00
fxm2-16,3900.00,6139.00,1.57,13.00,0.70,487.50,2099.00,1.40,0.00,0.28,8.00
fxm2-6,1520.00,2376.00,1.56,13.00,0.69,217.14,823.00,1.28,0.00,0.26,7.00
fxm3_16,41340.00,67165.00,1.62,15.00,0.62,3758.18,18792.00,1.53,0.00,0.31,11.00
fxm3_6,5026.00,49526.00,9.85,48.00,0.80,45.28,109.00,0.49,0.49,0.41,111.00
fxm4_6,18892.00,258368.00,13.68,228.00,1.12,68.95,649.00,0.94,0.66,0.31,274.00
g3rmt3m3,5357.00,106526.00,19.89,36.00,0.36,4.65,12.00,0.83,0.99,0.32,1152.00
g7jac010,2880.00,14305.00,4.97,36.00,1.19,92.90,415.00,0.95,0.25,0.37,31.00
g7jac010sc,2880.00,14305.00,4.97,36.00,1.19,92.90,415.00,0.95,0.25,0.37,31.00
g7jac020,5850.00,31280.00,5.35,41.00,1.25,114.71,845.00,1.28,0.25,0.38,51.00
g7jac020sc,5850.00,31280.00,5.35,41.00,1.25,114.71,845.00,1.28,0.25,0.38,51.00
g7jac040,11790.00,71658.00,6.08,81.00,1.52,129.56,1705.00,1.80,0.25,0.38,91.00
g7jac040sc,11790.00,71658.00,6.08,81.00,1.52,129.56,1705.00,1.80,0.25,0.38,91.00
g7jac050sc,14760.00,94721.00,6.42,101.00,1.64,132.97,2135.00,2.01,0.25,0.38,111.00
g7jac060,17730.00,118281.00,6.67,101.00,1.71,135.34,2565.00,2.20,0.25,0.38,131.00
g7jac060sc,17730.00,118281.00,6.67,101.00,1.71,135.34,2565.00,2.20,0.25,0.38,131.00
g7jac080,23670.00,165401.00,6.99,101.00,1.78,138.42,3425.00,2.54,0.25,0.38,171.00
g7jac080sc,23670.00,165401.00,6.99,101.00,1.78,138.42,3425.00,2.54,0.25,0.38,171.00
g7jac100,29610.00,212521.00,7.18,101.00,1.81,140.33,4285.00,2.84,0.25,0.38,211.00
g7jac100sc,29610.00,212521.00,7.18,101.00,1.81,140.33,4285.00,2.84,0.25,0.38,211.00
g7jac120,35550.00,259641.00,7.30,101.00,1.83,141.63,5145.00,3.11,0.25,0.38,251.00
g7jac120sc,35550.00,259641.00,7.30,101.00,1.83,141.63,5145.00,3.11,0.25,0.38,251.00
g7jac140,41490.00,306761.00,7.39,101.00,1.84,142.58,6005.00,3.36,0.25,0.38,291.00
g7jac140sc,41490.00,306761.00,7.39,101.00,1.84,142.58,6005.00,3.36,0.25,0.38,291.00
g7jac160,47430.00,353881.00,7.46,101.00,1.85,143.29,6865.00,3.59,0.25,0.38,331.00
g7jac160sc,47430.00,353881.00,7.46,101.00,1.85,143.29,6865.00,3.59,0.25,0.38,331.00
g7jac180,53370.00,401001.00,7.51,101.00,1.85,143.85,7725.00,3.81,0.25,0.38,371.00
g7jac180sc,53370.00,401001.00,7.51,101.00,1.85,143.85,7725.00,3.81,0.25,0.38,371.00
g7jac200,59310.00,448121.00,7.56,101.00,1.86,144.31,8585.00,4.01,0.25,0.38,411.00
g7jac200sc,59310.00,448121.00,7.56,101.00,1.86,144.31,8585.00,4.01,0.25,0.38,411.00
ga2010,291086.00,1000114.00,3.44,66.00,0.68,12128.58,56804.00,1.32,0.08,0.42,24.00
gams10a,114.00,116.00,1.02,2.00,0.13,57.00,112.00,0.96,0.01,0.00,2.00
gams10am,114.00,116.00,1.02,2.00,0.13,57.00,112.00,0.96,0.01,0.00,2.00
gams30a,354.00,356.00,1.01,2.00,0.07,177.00,352.00,0.99,0.00,0.00,2.00
gams30am,354.00,356.00,1.01,2.00,0.07,177.00,352.00,0.99,0.00,0.00,2.00
gams60am,714.00,716.00,1.00,2.00,0.05,357.00,712.00,0.99,0.00,0.00,2.00
garon1,3175.00,46051.00,14.50,42.00,0.73,36.08,70.00,0.62,0.65,0.27,88.00
garon2,13535.00,202071.00,14.93,42.00,0.73,80.57,150.00,0.59,0.66,0.31,168.00
gas11,459.00,811.00,1.77,4.00,0.47,76.50,217.00,0.94,0.03,0.11,6.00
gas_sensor,66917.00,885141.00,13.23,18.00,0.14,82.01,148.00,0.46,0.89,0.10,816.00
ge,10099.00,21290.00,2.11,22.00,0.90,1122.11,4810.00,1.40,0.00,0.17,9.00
gearbox,153746.00,4617075.00,30.03,87.00,0.38,33.53,208.00,0.92,0.90,0.38,4586.00
gemat1,4929.00,21838.00,4.43,16.00,0.37,214.30,1528.00,1.77,0.01,0.07,23.00
gemat11,4929.00,23651.00,4.80,21.00,0.40,149.36,1258.00,1.81,0.01,0.06,33.00
gemat12,4929.00,23740.00,4.82,44.00,0.42,140.83,1242.00,1.87,0.01,0.06,35.00
gen,769.00,23074.00,30.01,97.00,0.94,10.39,204.00,2.22,0.13,0.19,74.00
gen1,769.00,23074.00,30.01,97.00,0.94,10.39,204.00,2.22,0.13,0.19,74.00
gen2,1121.00,42518.00,37.93,97.00,0.80,9.75,187.00,2.13,0.11,0.29,115.00
gen4,1537.00,63133.00,41.08,312.00,0.74,15.37,196.00,1.55,0.08,0.17,100.00
gent113,113.00,456.00,4.04,13.00,0.92,18.83,35.00,0.57,0.19,0.09,6.00
geom,7343.00,19241.00,2.62,79.00,1.29,209.80,2916.00,2.52,0.00,0.24,35.00
germany_osm,11548845.00,23918026.00,2.07,11.00,0.18,12067.76,554591.00,4.52,0.83,0.48,957.00
goddardRocketProblem_1,831.00,4872.00,5.86,161.00,1.84,138.50,245.00,0.36,0.01,0.15,6.00
goddardRocketProblem_2,867.00,5179.00,5.97,161.00,1.85,144.50,258.00,0.37,0.01,0.16,6.00
goodwin,7320.00,154982.00,21.17,53.00,0.39,7.31,242.00,1.06,0.82,0.06,1002.00
gr_30_30,900.00,4322.00,4.80,5.00,0.14,10.23,15.00,0.47,0.97,0.17,88.00
graham1,9035.00,132389.00,14.65,147.00,0.40,15.80,539.00,1.47,0.78,0.33,572.00
gre_1107,1107.00,4591.00,4.15,6.00,0.27,42.58,97.00,0.75,0.15,0.09,26.00
gre_115,115.00,319.00,2.77,4.00,0.23,19.17,39.00,0.68,0.08,0.00,6.00
gre_185,185.00,680.00,3.68,5.00,0.24,15.42,28.00,0.61,0.15,0.00,12.00
gre_216a,216.00,696.00,3.22,4.00,0.21,6.97,12.00,0.56,0.17,0.00,31.00
gre_216b,216.00,696.00,3.22,4.00,0.21,6.97,12.00,0.56,0.17,0.00,31.00
gre_343,343.00,1141.00,3.33,4.00,0.20,9.27,17.00,0.58,0.12,0.00,37.00
gre_512,512.00,1744.00,3.41,4.00,0.19,11.91,22.00,0.60,0.10,0.00,43.00
great-britain_osm,7733822.00,15890339.00,2.05,7.00,0.19,8271.47,433547.00,4.57,0.83,0.49,935.00
grid1,252.00,728.00,2.89,5.00,0.49,84.00,126.00,0.36,0.01,0.00,3.00
grid1_dual,224.00,644.00,2.88,5.00,0.51,18.67,56.00,0.73,0.52,0.06,12.00
grid2,3296.00,9728.00,2.95,5.00,0.48,1098.67,1648.00,0.35,0.00,0.00,3.00
grid2_dual,3136.00,9248.00,2.95,5.00,0.37,165.05,524.00,0.80,0.53,0.18,19.00
gridgena,48962.00,280523.00,5.73,10.00,0.24,50.22,98.00,0.45,0.80,0.16,975.00
gsm_106857,589446.00,11174185.00,18.96,106.00,0.82,3368.26,9266.00,0.91,0.36,0.15,175.00
gupta1,31802.00,1098006.00,34.53,109.00,0.41,1223.15,10141.00,2.21,0.01,0.19,26.00
gupta2,62064.00,2155175.00,34.73,109.00,0.41,2140.14,12396.00,1.69,0.01,0.18,29.00
gupta3,16783.00,4670105.00,278.26,14586.00,4.55,53.45,395.00,2.38,0.97,0.44,314.00
gyro,17361.00,519260.00,29.91,90.00,0.36,6.21,30.00,0.85,0.87,0.19,2796.00
gyro_k,17361.00,519260.00,29.91,90.00,0.36,6.21,30.00,0.85,0.87,0.19,2796.00
gyro_m,17361.00,178896.00,10.30,30.00,0.35,18.63,90.00,0.85,0.21,0.19,932.00
halfb,224617.00,6306219.00,28.08,90.00,0.46,114.83,677.00,0.93,0.97,0.34,1956.00
hangGlider_1,360.00,1999.00,5.55,158.00,1.58,60.00,161.00,0.85,0.02,0.00,6.00
hangGlider_2,1647.00,8567.00,5.20,730.00,3.48,274.50,733.00,0.84,0.01,0.00,6.00
hangGlider_3,10260.00,53762.00,5.24,4558.00,8.60,1710.00,4561.00,0.84,0.00,0.00,6.00
hangGlider_4,15561.00,86005.00,5.53,6914.00,10.04,2593.50,6917.00,0.84,0.00,0.00,6.00
hangGlider_5,16011.00,89187.00,5.57,7114.00,10.11,2668.50,7117.00,0.84,0.00,0.00,6.00
hcircuit,105676.00,309410.00,2.93,5.00,0.33,4594.61,30331.00,2.19,0.58,0.23,23.00
heart1,3557.00,695665.00,195.58,590.00,0.53,2.24,6.00,0.51,0.97,0.08,1590.00
heart2,2339.00,342568.00,146.46,360.00,0.40,2.15,6.00,0.51,0.97,0.07,1088.00
heart3,2339.00,342568.00,146.46,360.00,0.40,2.15,6.00,0.51,0.97,0.07,1088.00
helloworld,7.00,15.00,2.14,4.00,0.52,1.75,3.00,0.47,0.40,0.00,4.00
helloworld3,9.00,19.00,2.11,4.00,0.52,3.00,4.00,0.27,0.43,0.06,3.00
helloworld4,8.00,12.00,1.50,2.00,0.33,4.00,4.00,0.00,0.12,0.00,2.00
helm2d03,392257.00,1567096.00,4.00,7.00,0.52,43584.11,97825.00,0.65,0.20,0.16,9.00
helm3d01,32226.00,230335.00,7.15,17.00,0.36,1239.46,3059.00,0.86,0.28,0.15,26.00
hep-th,8361.00,24112.00,2.88,24.00,0.69,261.28,1814.00,1.39,0.30,0.38,32.00
hi2010,25016.00,87079.00,3.48,58.00,0.74,1250.80,4833.00,1.15,0.10,0.34,20.00
hollywood-2009,1139905.00,57515616.00,50.46,6689.00,3.18,13.78,91152.00,26.16,0.75,0.23,82735.00
hood,220542.00,5494489.00,24.91,51.00,0.46,365.14,4210.00,1.60,0.91,0.41,604.00
hor_131,434.00,2572.00,5.93,41.00,0.74,9.23,25.00,0.80,0.61,0.12,47.00
hugebubbles-00000,18318144.00,45788224.00,2.50,4.00,0.33,35227.20,3433647.00,8.83,0.62,0.22,520.00
hugebubbles-00010,19458088.00,48637852.00,2.50,4.00,0.35,262947.12,3872135.00,3.10,0.53,0.29,74.00
hugebubbles-00020,21198120.00,52988296.00,2.50,4.00,0.34,196278.88,4175955.00,3.78,0.52,0.30,108.00
hugetrace-00000,4588484.00,11467617.00,2.50,4.00,0.36,26677.23,856288.00,4.99,0.62,0.22,172.00
hugetrace-00010,12057441.00,30139620.00,2.50,4.00,0.36,69696.19,2088874.00,4.61,0.61,0.35,173.00
hugetrace-00020,16002413.00,40001224.00,2.50,4.00,0.35,145476.48,2927713.00,3.69,0.58,0.36,110.00
hugetric-00000,5824554.00,14558077.00,2.50,4.00,0.37,19034.49,1087875.00,6.70,0.62,0.22,306.00
hugetric-00010,6592765.00,16478619.00,2.50,4.00,0.38,74917.78,1266171.00,3.33,0.54,0.31,88.00
hugetric-00020,7122792.00,17803568.00,2.50,4.00,0.39,86863.32,1383323.00,3.22,0.53,0.31,82.00
human_gene1,22283.00,12345963.00,554.05,6989.00,1.61,4.63,764.00,2.50,0.28,0.06,4812.00
human_gene2,14340.00,9041364.00,630.50,5574.00,1.36,3.55,442.00,2.09,0.28,0.05,4040.00
hvdc1,24842.00,93504.00,3.76,181.00,1.03,690.06,5955.00,2.01,0.59,0.32,36.00
hvdc2,189860.00,767452.00,4.04,47.00,0.64,1194.09,23419.00,3.20,0.61,0.46,159.00
hydr1,5308.00,19074.00,3.59,15.00,0.83,758.29,1495.00,0.78,0.00,0.18,7.00
hydr1c,5308.00,19074.00,3.59,15.00,0.83,758.29,1495.00,0.78,0.00,0.18,7.00
ia2010,216007.00,726592.00,3.36,43.00,0.60,10286.05,40145.00,1.24,0.11,0.43,21.00
ibm32,32.00,77.00,2.41,5.00,0.34,4.57,7.00,0.45,0.29,0.10,7.00
ibm_matrix_2,51448.00,558004.00,10.85,5671.00,2.63,284.24,541.00,0.63,0.67,0.36,181.00
id2010,149842.00,513974.00,3.43,111.00,0.76,5549.70,29695.00,1.42,0.07,0.41,27.00
igbt3,10938.00,122472.00,11.20,26.00,0.56,40.07,142.00,0.84,0.69,0.28,273.00
iiasa,669.00,669.00,1.00,1.00,0.00,669.00,669.00,0.00,0.00,0.00,1.00
il2010,451554.00,1533786.00,3.40,81.00,0.61,18062.16,84746.00,1.43,0.09,0.40,25.00
illc1850,1850.00,8614.00,4.66,6.00,0.33,115.62,1033.00,2.10,0.02,0.01,16.00
image_interp,240000.00,592084.00,2.47,3.00,0.23,2.00,7516.00,10.85,0.50,0.21,120001.00
impcol_a,207.00,366.00,1.77,7.00,0.68,29.57,118.00,1.29,0.07,0.32,7.00
impcol_b,59.00,209.00,3.54,7.00,0.72,4.54,22.00,1.24,0.37,0.11,13.00
impcol_c,137.00,344.00,2.51,8.00,0.53,8.56,12.00,0.32,0.27,0.31,16.00
impcol_d,425.00,950.00,2.24,10.00,0.58,35.42,82.00,0.69,0.18,0.43,12.00
impcol_e,225.00,1048.00,4.66,13.00,0.95,11.84,36.00,0.73,0.14,0.23,19.00
in-2004,1382908.00,9834648.00,7.11,3293.00,3.36,1047.66,512205.00,14.33,0.35,0.40,1320.00
in2010,267071.00,907929.00,3.40,43.00,0.63,11127.96,50665.00,1.36,0.09,0.42,24.00
indochina-2004,7414866.00,101301624.00,13.66,6974.00,9.17,1078.84,2549474.00,29.94,0.34,0.39,6873.00
init_adder1,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
inlet,11730.00,221560.00,18.89,33.00,0.45,7.40,335.00,1.13,0.97,0.06,1586.00
inline_1,503712.00,18660028.00,37.05,843.00,0.48,287.51,885.00,0.81,0.88,0.40,1752.00
ins2,309412.00,1530448.00,4.95,303876.00,115.36,38676.50,60775.00,0.74,0.07,0.39,8.00
invextr1_new,30412.00,905101.00,29.76,115.00,0.78,101.37,304.00,0.53,0.52,0.20,300.00
iprob,3001.00,6001.00,2.00,2.00,0.01,1500.50,3000.00,1.00,0.00,0.00,2.00
italy_osm,6686493.00,13700471.00,2.05,6.00,0.15,2246.05,212151.00,5.42,0.90,0.49,2977.00
jagmesh1,936.00,3600.00,3.85,7.00,0.34,7.67,15.00,0.50,0.90,0.20,122.00
jagmesh2,1009.00,3937.00,3.90,7.00,0.38,8.27,17.00,0.50,0.88,0.15,122.00
jagmesh3,1089.00,4225.00,3.88,7.00,0.30,7.78,24.00,0.77,0.92,0.20,140.00
jagmesh4,1440.00,5472.00,3.80,7.00,0.38,8.37,20.00,0.51,0.89,0.24,172.00
jagmesh5,1180.00,4465.00,3.78,7.00,0.39,10.17,20.00,0.51,0.89,0.31,116.00
jagmesh6,1377.00,5185.00,3.77,7.00,0.40,8.83,19.00,0.45,0.89,0.20,156.00
jagmesh7,1138.00,4294.00,3.77,7.00,0.44,8.82,19.00,0.50,0.86,0.28,129.00
jagmesh8,1141.00,4303.00,3.77,7.00,0.43,10.56,24.00,0.56,0.86,0.15,108.00
jagmesh9,1349.00,5225.00,3.87,7.00,0.29,14.05,30.00,0.67,0.93,0.41,96.00
jan99jac020,6774.00,30485.00,4.50,44.00,0.83,12.38,323.00,1.39,0.62,0.17,547.00
jan99jac020sc,6774.00,30485.00,4.50,44.00,0.83,12.38,323.00,1.39,0.62,0.17,547.00
jan99jac040,13694.00,64365.00,4.70,44.00,0.83,12.37,623.00,1.78,0.62,0.15,1107.00
jan99jac040sc,13694.00,64365.00,4.70,44.00,0.83,12.37,623.00,1.78,0.62,0.15,1107.00
jan99jac060,20614.00,98245.00,4.77,44.00,0.84,12.37,923.00,2.11,0.62,0.15,1667.00
jan99jac060sc,20614.00,98245.00,4.77,44.00,0.84,12.37,923.00,2.11,0.62,0.15,1667.00
jan99jac080,27534.00,132125.00,4.80,44.00,0.84,12.36,1223.00,2.39,0.62,0.14,2227.00
jan99jac080sc,27534.00,132125.00,4.80,44.00,0.84,12.36,1223.00,2.39,0.62,0.14,2227.00
jan99jac100,34454.00,166005.00,4.82,44.00,0.84,12.36,1523.00,2.64,0.62,0.14,2787.00
jan99jac100sc,34454.00,166005.00,4.82,44.00,0.84,12.36,1523.00,2.64,0.62,0.14,2787.00
jan99jac120,41374.00,199885.00,4.83,44.00,0.84,12.36,1823.00,2.87,0.62,0.14,3347.00
jan99jac120sc,41374.00,199885.00,4.83,44.00,0.84,12.36,1823.00,2.87,0.62,0.14,3347.00
jazz,198.00,2940.00,14.85,66.00,0.92,3.30,17.00,0.80,0.42,0.09,60.00
jendrec1,2109.00,81993.00,38.88,48.00,0.20,58.58,682.00,3.20,0.02,0.29,36.00
jgl009,9.00,40.00,4.44,9.00,0.59,1.00,1.00,0.00,0.89,0.00,9.00
jgl011,11.00,59.00,5.36,11.00,0.63,1.10,2.00,0.27,0.82,0.00,10.00
jnlbrng1,40000.00,119600.00,2.99,3.00,0.03,100.25,200.00,0.57,1.00,0.30,399.00
jpwh_991,991.00,3529.00,3.56,4.00,0.30,26.78,145.00,0.79,0.07,0.08,37.00
juba40k,40337.00,101659.00,2.52,34.00,0.84,1008.42,9808.00,1.90,0.54,0.40,40.00
k1_san,67759.00,324169.00,4.78,8.00,0.22,129.81,231.00,0.45,0.48,0.38,522.00
k3plates,11107.00,195017.00,17.56,42.00,0.29,9.40,29.00,0.59,0.90,0.17,1182.00
karate,34.00,112.00,3.29,18.00,0.99,4.86,9.00,0.55,0.29,0.31,7.00
karted,46502.00,160990.00,3.46,44124.00,83.55,1788.54,45480.00,4.89,0.00,0.04,26.00
kineticBatchReactor_1,2052.00,11816.00,5.76,369.00,2.20,186.55,520.00,0.71,0.01,0.18,11.00
kineticBatchReactor_2,4361.00,25642.00,5.88,711.00,3.24,436.10,1205.00,0.76,0.00,0.18,10.00
kineticBatchReactor_3,5082.00,30364.00,5.97,867.00,3.58,508.20,1389.00,0.67,0.00,0.18,10.00
kineticBatchReactor_4,7105.00,42684.00,6.01,1213.00,4.49,710.50,1954.00,0.88,0.00,0.17,10.00
kineticBatchReactor_5,7641.00,46029.00,6.02,1318.00,4.68,764.10,2133.00,0.90,0.00,0.17,10.00
kineticBatchReactor_6,7773.00,46993.00,6.05,1339.00,4.68,777.30,2168.00,0.89,0.00,0.17,10.00
kineticBatchReactor_7,7968.00,48141.00,6.04,1360.00,4.74,796.80,2207.00,0.72,0.00,0.18,10.00
kineticBatchReactor_8,8052.00,48546.00,6.03,1360.00,4.78,805.20,2233.00,0.72,0.00,0.18,10.00
kineticBatchReactor_9,8115.00,49087.00,6.05,1360.00,4.80,811.50,2235.00,0.89,0.00,0.17,10.00
kkt_power,2063494.00,8545814.00,4.14,39.00,0.89,121382.00,626597.00,1.50,0.00,0.30,17.00
kl02,71.00,332.00,4.68,58.00,2.59,10.14,52.00,1.69,0.10,0.12,7.00
kleemin,8.00,8.00,1.00,1.00,0.00,8.00,8.00,0.00,0.00,0.00,1.00
klein-b2,20.00,43.00,2.15,4.00,0.57,4.00,9.00,0.71,0.24,0.07,5.00
kneser_10_4_1,349651.00,853765.00,2.44,16.00,1.32,29137.58,158034.00,1.65,0.00,0.13,12.00
kneser_6_2_1,601.00,1315.00,2.19,7.00,0.70,85.86,273.00,0.98,0.02,0.21,7.00
kneser_8_3_1,15737.00,37189.00,2.36,11.00,1.02,1311.42,7248.00,1.62,0.00,0.15,12.00
kron_g500-logn16,65536.00,2521607.00,38.48,9986.00,4.74,65.41,18395.00,8.87,0.01,0.20,1002.00
kron_g500-logn17,131072.00,5245057.00,40.02,28805.00,5.62,96.31,38946.00,10.95,0.00,0.22,1361.00
kron_g500-logn18,262144.00,10844830.00,41.37,29426.00,6.32,144.04,84779.00,13.79,0.00,0.22,1820.00
kron_g500-logn19,524288.00,22305076.00,42.54,65491.00,7.34,215.14,179969.00,16.93,0.00,0.22,2437.00
kron_g500-logn20,1048576.00,45667976.00,43.55,73554.00,8.57,324.24,386027.00,20.93,0.00,0.22,3234.00
kron_g500-logn21,2097152.00,93138080.00,44.41,196833.00,9.97,483.21,817617.00,25.67,0.00,0.22,4340.00
ks2010,238600.00,799499.00,3.35,54.00,0.62,8837.04,45287.00,1.50,0.10,0.42,27.00
ky2010,161672.00,555561.00,3.44,80.00,0.69,6466.88,30776.00,1.33,0.08,0.42,25.00
l30,2701.00,3602.00,1.33,2.00,0.35,337.62,1800.00,1.73,0.00,0.25,8.00
l9,244.00,326.00,1.34,2.00,0.35,40.67,162.00,1.41,0.01,0.24,6.00
la2010,204447.00,694764.00,3.40,333.00,0.71,7863.35,39441.00,1.43,0.09,0.42,26.00
laminar_duct3D,67173.00,1983753.00,29.53,42.00,0.52,161.47,13024.00,3.97,0.58,0.31,416.00
language,399130.00,864042.00,2.16,46.00,0.33,11086.94,54925.00,1.58,0.06,0.02,36.00
lap_25,25.00,97.00,3.88,5.00,0.33,1.92,3.00,0.38,0.84,0.04,13.00
large,4282.00,6077.00,1.42,2.00,0.35,428.20,2487.00,1.76,0.00,0.29,10.00
largebasis,440020.00,3000060.00,6.82,12.00,0.78,220010.00,240010.00,0.09,0.00,0.00,2.00
laser,3002.00,7002.00,2.33,5.00,0.81,1501.00,2002.00,0.33,0.00,0.00,2.00
ldoor,952203.00,23737340.00,24.93,49.00,0.44,141.40,19385.00,6.95,0.91,0.51,6734.00
lesmis,77.00,331.00,4.30,11.00,0.63,2.96,10.00,0.86,0.62,0.12,26.00
lhr01,1477.00,11880.00,8.04,43.00,1.61,98.47,477.00,1.16,0.02,0.26,15.00
lhr02,2954.00,23760.00,8.04,43.00,1.61,196.93,954.00,1.16,0.02,0.33,15.00
lhr04,4101.00,56658.00,13.82,63.00,1.59,100.02,1098.00,2.10,0.02,0.28,41.00
lhr04c,4101.00,56658.00,13.82,63.00,1.59,100.02,1098.00,2.10,0.02,0.28,41.00
lhr07,7337.00,136775.00,18.64,63.00,1.32,100.51,1467.00,2.34,0.02,0.16,73.00
lhr07c,7337.00,136775.00,18.64,63.00,1.32,100.51,1467.00,2.34,0.02,0.16,73.00
lhr10,10672.00,219765.00,20.59,63.00,1.23,164.18,2968.00,2.72,0.01,0.08,65.00
lhr10c,10672.00,219765.00,20.59,63.00,1.23,164.18,2968.00,2.72,0.01,0.08,65.00
lhr11,10964.00,220679.00,20.13,63.00,1.25,171.31,3080.00,2.55,0.01,0.10,64.00
lhr11c,10964.00,220679.00,20.13,63.00,1.25,171.31,3080.00,2.55,0.01,0.10,64.00
lhr14,14270.00,300197.00,21.04,63.00,1.21,246.03,3372.00,2.52,0.01,0.08,58.00
lhr14c,14270.00,300197.00,21.04,63.00,1.21,246.03,3372.00,2.52,0.01,0.08,58.00
lhr17,17576.00,379864.00,21.61,63.00,1.19,382.09,3425.00,2.11,0.01,0.05,46.00
lhr17c,17576.00,379864.00,21.61,63.00,1.19,382.09,3425.00,2.11,0.01,0.05,46.00
lhr34,35152.00,759760.00,21.61,63.00,1.19,764.17,6818.00,2.11,0.01,0.21,46.00
lhr34c,35152.00,759760.00,21.61,63.00,1.19,764.17,6818.00,2.11,0.01,0.21,46.00
lhr71,70304.00,1519552.00,21.61,63.00,1.19,1528.35,11694.00,1.83,0.01,0.30,46.00
lhr71c,70304.00,1519552.00,21.61,63.00,1.19,1528.35,11694.00,1.83,0.01,0.30,46.00
li,22695.00,686502.00,30.25,62.00,0.56,17.91,48.00,0.59,0.73,0.25,1267.00
linverse,11999.00,53988.00,4.50,5.00,0.11,1.00,1.00,0.00,1.00,0.00,11999.00
ljournal-2008,5363260.00,43365292.00,8.09,2293.00,2.80,102.50,1488320.00,64.77,0.38,0.29,52325.00
lns_131,131.00,385.00,2.94,7.00,0.73,11.91,59.00,1.29,0.37,0.21,11.00
lns_3937,3937.00,16522.00,4.20,7.00,0.42,59.65,444.00,0.90,0.70,0.36,66.00
lns_511,511.00,1885.00,3.69,7.00,0.55,24.33,129.00,1.08,0.55,0.31,21.00
lnsp3937,3937.00,16508.00,4.19,8.00,0.49,34.84,444.00,1.25,0.45,0.21,113.00
lnsp_131,131.00,382.00,2.92,8.00,0.78,9.36,59.00,1.50,0.25,0.18,14.00
lnsp_511,511.00,1877.00,3.67,8.00,0.61,17.62,129.00,1.29,0.37,0.22,29.00
lock1074,1074.00,26349.00,24.53,66.00,0.52,4.97,42.00,0.71,0.90,0.30,216.00
lock2232,2232.00,41304.00,18.51,42.00,0.75,15.50,160.00,1.78,0.85,0.38,144.00
lock3491,3491.00,82005.00,23.49,113.00,0.36,2.64,84.00,1.71,0.96,0.13,1322.00
lock_700,700.00,11442.00,16.35,36.00,0.46,2.76,13.00,0.53,0.91,0.21,254.00
lop163,163.00,757.00,4.64,5.00,0.19,7.76,16.00,0.37,0.20,0.00,21.00
lowThrust_1,584.00,3403.00,5.83,17.00,1.06,292.00,325.00,0.11,0.01,0.00,2.00
lowThrust_10,18260.00,124191.00,6.80,19.00,1.06,9130.00,10143.00,0.11,0.00,0.00,2.00
lowThrust_11,18368.00,125167.00,6.81,19.00,1.06,9184.00,10203.00,0.11,0.00,0.00,2.00
lowThrust_12,18458.00,125628.00,6.81,19.00,1.06,9229.00,10253.00,0.11,0.00,0.00,2.00
lowThrust_13,18476.00,125793.00,6.81,19.00,1.06,9238.00,10263.00,0.11,0.00,0.00,2.00
lowThrust_2,2312.00,14801.00,6.40,17.00,1.05,1156.00,1283.00,0.11,0.00,0.00,2.00
lowThrust_3,7064.00,45425.00,6.43,17.00,1.05,3532.00,3923.00,0.11,0.00,0.00,2.00
lowThrust_4,13562.00,90269.00,6.66,19.00,1.06,6781.00,7533.00,0.11,0.00,0.00,2.00
lowThrust_5,16262.00,110930.00,6.82,19.00,1.06,8131.00,9033.00,0.11,0.00,0.00,2.00
lowThrust_6,16928.00,115901.00,6.85,19.00,1.06,8464.00,9403.00,0.11,0.00,0.00,2.00
lowThrust_7,17378.00,118332.00,6.81,19.00,1.06,8689.00,9653.00,0.11,0.00,0.00,2.00
lowThrust_8,17702.00,121008.00,6.84,19.00,1.06,8851.00,9833.00,0.11,0.00,0.00,2.00
lowThrust_9,18044.00,122827.00,6.81,19.00,1.06,9022.00,10023.00,0.11,0.00,0.00,2.00
lp1,534388.00,1088904.00,2.04,97.00,0.29,59376.45,280665.00,1.82,0.49,0.25,9.00
lp22,2958.00,2958.00,1.00,1.00,0.00,2958.00,2958.00,0.00,0.00,0.00,1.00
lp_25fv47,821.00,1229.00,1.50,15.00,0.58,164.20,471.00,1.01,0.00,0.19,5.00
